Column 1,Column 2
,A cat is perched on the Mtop fo a toilet seat in the bathroom.: 0.8854967355728149
,A cat is perched no the top of a torilet seat in the bathroom.: 0.8854562044143677
,A cat is perched on the top of a toileW seat n the bathroom.: 0.885393500328064
,A cat is perched on the top of a toilet set in the bathrbom.: 0.8853908181190491
,A cat is perched on the top ov a toiet seat in the bathroom.: 0.8853861689567566
,A cat is perched on the top Fof a goilet seat in the bathroom.: 0.8853173851966858
,A cat is perched on the Wtop of a toliet seat in the bathroom.: 0.8852599263191223
,A cat is perched on the top of a tollet seat in the bathoom.: 0.8852577805519104
,A cat is perqched Gn the top of a toilet seat in the bathroom.: 0.8852313756942749
,A cat is prched on the top of a toileTt seat in the bathroom.: 0.8852234482765198
,A cat is perched osn the top oIf a toilet seat in the bathroom.: 0.8852032423019409
,A cat is perPched on the top kf a toilet seat in the bathroom.: 0.885145366191864
,A cat si pegrched on the top of a toilet seat in the bathroom.: 0.8850913047790527
,A cat is perched on the top pf a tJoilet seat in the bathroom.: 0.8850699067115784
,A cat is perched on the top of a toilNet seat in tahe bathroom.: 0.8850060701370239
,A cat is perehed on the top fo a toilet seat in the bathroom.: 0.8849682211875916
,A cat is perched on the top oGf a toilet seat ni the bathroom.: 0.8849614858627319
,A cat is perchetd on the op of a toilet seat in the bathroom.: 0.8849452137947083
,A cat is perched on the top of a otilet seat ip the bathroom.: 0.8849198818206787
,A cat is percped on the top of a toiet seat in the bathroom.: 0.8849160671234131
,A tcat is perched on the top of a toilet seat in the bathrXoom.: 0.884899377822876
,A cat is psrched o the top of a toilet seat in the bathroom.: 0.8848891258239746
,A cat is perhed on the top of a toilet sneat in the bathroom.: 0.8848803639411926
,A cat is perched on the top of a toilet srat in the bathrFom.: 0.8848698735237122
,A cat is percvhed on the top f a toilet seat in the bathroom.: 0.8848584890365601
,A Gcat i perched on the top of a toilet seat in the bathroom.: 0.8847948312759399
,A cat is perchd o the top of a toilet seat in the bathroom.: 0.8847853541374207
,A cat is perched on the top fo a toiiet seat in the bathroom.: 0.8846266269683838
,A cat is perched on the otp of a toilet sat in the bathroom.: 0.884614884853363
,A cat is perched on the top of a toileO seat xin the bathroom.: 0.8845964074134827
,A cat is perMhed on the top of a toilet syat in the bathroom.: 0.8845959901809692
,A cat is perched oh the top of a toilet seat in the bathrook.: 0.884583592414856
,A cat is perched on the top of a tojlet seat ix the bathroom.: 0.8845415115356445
,A cat is percehd on the top of a toilet sea in the bathroom.: 0.8844993710517883
,A cat is percqhed on the too of a toilet seat in the bathroom.: 0.8844839334487915
,A cat is perched on the otp of a toilet Geat in the bathroom.: 0.8843932747840881
,A cat is perched on the otp of a toilet geat in the bathroom.: 0.8843932747840881
,A cat is perched on the top of a tiolet eat in the bathroom.: 0.8843920826911926
,A cat is pegched kn the top of a toilet seat in the bathroom.: 0.8843585848808289
,A Ecat is perched on the top of a toilet seat in hhe bathroom.: 0.8843546509742737
,A cat is perched on the top of a toilet seat in tne bathrfoom.: 0.8842992782592773
,A cat is perched oh the top fo a toilet seat in the bathroom.: 0.8842986226081848
,A cat is perched on the utop of a toiZet seat in the bathroom.: 0.8842936754226685
,A cat is prched on tUe top of a toilet seat in the bathroom.: 0.8842321038246155
,A cat is perchef on the top of a toilet esat in the bathroom.: 0.8842185735702515
,A cat si perched on the top of a toileK seat in the bathroom.: 0.8842055797576904
,A cat is perched on the top of a Boilet seat ni the bathroom.: 0.8841749429702759
,A cat is percheQd on the top of a yoilet seat in the bathroom.: 0.8841617703437805
,A cat is perched on the top of a toileg seat in tzhe bathroom.: 0.8841153383255005
,A cat is perched on the tpo of a tbilet seat in the bathroom.: 0.8840885162353516
,A cat is perched on the top lf a toklet seat in the bathroom.: 0.8840874433517456
,A cat is perched on the otp of a toilet saet in the bathroom.: 0.8839862942695618
,A cat i perched oj the top of a toilet seat in the bathroom.: 0.8839390277862549
,A cat is pYrched on the top oK a toilet seat in the bathroom.: 0.8838976621627808
,A cat is perched on the tpp of a toilet ceat in the bathroom.: 0.883895754814148
,A cat is perched on the top gf a toilet seakt in the bathroom.: 0.8838362097740173
,A cat ip perched on the top of a tnilet seat in the bathroom.: 0.8838337063789368
,A cat is perched on the top oTf a tiolet seat in the bathroom.: 0.883807897567749
,A xat is perched on the top of a toilet seat yin the bathroom.: 0.8838035464286804
,A cat is perched on the otp of a toiket seat in the bathroom.: 0.8837776780128479
,A cat is perched on the top of a otilet seat in thre bathroom.: 0.8837100863456726
,A cat is perchde on the top of a toilet seot in the bathroom.: 0.8836820721626282
,A cat i perched on the top of a toiet seat in the bathroom.: 0.8836725950241089
,A cat is perched on the tJop of a tTilet seat in the bathroom.: 0.8836280107498169
,A cat is perehed dn the top of a toilet seat in the bathroom.: 0.8836067318916321
,A cat is perched on the tEop of a toilEet seat in the bathroom.: 0.8836032748222351
,A cat is perLched on hte top of a toilet seat in the bathroom.: 0.8835222125053406
,A cat is perched on the gtop of a toilet seat ni the bathroom.: 0.883521556854248
,A cat is perched on the top of a tVoilet seat in thr bathroom.: 0.8834713697433472
,A cat is percked kn the top of a toilet seat in the bathroom.: 0.8834521174430847
,A cat is perched no the top of a toilet seac in the bathroom.: 0.8834326863288879
,A cat is perched oH the top of a tolet seat in the bathroom.: 0.8834115266799927
,A cat is perched oh the top of a tolet seat in the bathroom.: 0.8834115266799927
,A Acat is perched on the top of a toilet eeat in the bathroom.: 0.8834056258201599
,A cat is perchnd on the top of a toilet sCat in the bathroom.: 0.8833834528923035
,A cat is erched ron the top of a toilet seat in the bathroom.: 0.883331298828125
,A cat is perched oj the xtop of a toilet seat in the bathroom.: 0.8833090662956238
,A cat ix perched oh the top of a toilet seat in the bathroom.: 0.8832694292068481
,A cat is perched on the tol of a toilet seLat in the bathroom.: 0.8832243084907532
,A cat us perched on the top of a toilet seat in the bathroov.: 0.8831338882446289
,A cat is pePched o the top of a toilet seat in the bathroom.: 0.8831275701522827
,A cat is perched on th top of a otilet seat in the bathroom.: 0.883102536201477
,A cat is erched on the top of a toilet seat ni the bathroom.: 0.8830491304397583
,A cat is perched on the top of a toiet seat in the bathnroom.: 0.8830370903015137
,A cat is perchec on the top of a toilet seat in the bathryoom.: 0.8830170035362244
,A cat is perched ob the top of a txilet seat in the bathroom.: 0.8830159306526184
,A cat is percued on the top of a toilet seat in the battroom.: 0.8830073475837708
,A cat i perched Eon the top of a toilet seat in the bathroom.: 0.8829270601272583
,A cat is perched on the tp of a Ioilet seat in the bathroom.: 0.8829085826873779
,A cat is percheVd on the top Pof a toilet seat in the bathroom.: 0.8829074501991272
,A cat is perched on the top of a toilet oeat in tne bathroom.: 0.8828977942466736
,A cat is perched on the top of a toilet seKat in rhe bathroom.: 0.8828939199447632
,A cat is erched on the too of a toilet seat in the bathroom.: 0.8828731179237366
,A cat is perched on the top oWf a tyilet seat in the bathroom.: 0.8828546404838562
,A cat is pfrched on the top of a toilQet seat in the bathroom.: 0.8828414678573608
,A cat is perched on the tp of a toijet seat in the bathroom.: 0.8828369975090027
,A cat is perched on the tCop of a tjoilet seat in the bathroom.: 0.882829487323761
,A cat iP perched on the top of a tkilet seat in the bathroom.: 0.8827834725379944
,A cat is perched on the too of a toklet seat in the bathroom.: 0.8827688694000244
,A cat is perched on mhe top of a otilet seat in the bathroom.: 0.8827457427978516
,A cat is perched on tBe top of a otilet seat in the bathroom.: 0.8826934695243835
,A cat is perched on the tpo of a tVilet seat in the bathroom.: 0.882644534111023
,A cat is perched on the top Lf a toulet seat in the bathroom.: 0.8826063275337219
,A cat is perched on the top of a toipet seFt in the bathroom.: 0.882605254650116
,A cat is perchted on the top of a toilet seat ni the bathroom.: 0.8825969696044922
,A cat is perchen on the top of a toilet seat ni the bathroom.: 0.882595956325531
,A cat si perchex on the top of a toilet seat in the bathroom.: 0.8825075626373291
,A cat is percehd Fn the top of a toilet seat in the bathroom.: 0.8824672102928162
,A cat is eprched on the top f a toilet seat in the bathroom.: 0.8824161291122437
,A cat is perched no the top of a toilyet seat in the bathroom.: 0.8824087381362915
,A cat is perched on the top of a toilet steat in the bathorom.: 0.8824073076248169
,A cat is berched on the toCp of a toilet seat in the bathroom.: 0.8824025988578796
,A cat is perche on the top fo a toilet seat in the bathroom.: 0.8823863863945007
,A cat is perched on the tp of a toyilet seat in the bathroom.: 0.8823564052581787
,A cat is perched oh the top of a toilet esat in the bathroom.: 0.8823509216308594
,A cat is perched on the top of a Voilet aseat in the bathroom.: 0.8822585344314575
,A cat is perched on the top of a toNilet seat in tye bathroom.: 0.8822301626205444
,A cat is perchfd on the top fo a toilet seat in the bathroom.: 0.8822239637374878
,A cat is pegched on the top of a toilet seta in the bathroom.: 0.8821876049041748
,A cat is perched on the to of a toilet seat in the baxthroom.: 0.8821176290512085
,A ycat is perched on the top of a toiblet seat in the bathroom.: 0.8820801973342896
,A cat is perched on the top of a tiolet seaq in the bathroom.: 0.8820691108703613
,A cat is perche on the tp of a toilet seat in the bathroom.: 0.882066011428833
,A cat is perched on the top of a oilet seat in the bNathroom.: 0.8820651173591614
,A cat is perched on the tlp of a toilet seat in the batvhroom.: 0.8820446729660034
,A cat is percFed on the top of a toilet seat ni the bathroom.: 0.8819682002067566
,A cat is perchrd on the tpo of a toilet seat in the bathroom.: 0.8819352388381958
,A kcat is perched on the top of a toilet eat in the bathroom.: 0.88192218542099
,A cat is pecrhed on the tp of a toilet seat in the bathroom.: 0.8819031119346619
,A cat is perched on the top o a toYlet seat in the bathroom.: 0.8818789124488831
,A cat is perched oh the top of a toilet seavt in the bathroom.: 0.881866991519928
,A cat is Uperched on the top of a toiZet seat in the bathroom.: 0.8818645477294922
,A cat is perched on the top of a toipet seat in the bathoom.: 0.8818480372428894
,A cat is erched bn the top of a toilet seat in the bathroom.: 0.8818438649177551
,A cat si perchjd on the top of a toilet seat in the bathroom.: 0.8818343281745911
,A cat is perchdd on the tpo of a toilet seat in the bathroom.: 0.8818163275718689
,A cat is perched on the top orf a tilet seat in the bathroom.: 0.881816029548645
,A fcat is perched on the top of a toilet seat in ghe bathroom.: 0.8818106651306152
,A vcat is perched on the top of a toilet seat ni the bathroom.: 0.8817858099937439
,A cat is perched on the top hf a toipet seat in the bathroom.: 0.8817291855812073
,A cat is perchsd on the toCp of a toilet seat in the bathroom.: 0.8817020654678345
,A cat is oerched Zn the top of a toilet seat in the bathroom.: 0.8816998600959778
,A cat is perched on the top of a foilet seat bin the bathroom.: 0.8816841244697571
,A cat is perched on the top of a toklet seat iq the bathroom.: 0.8816083669662476
,A cat is perched on the thp of a toiet seat in the bathroom.: 0.8815420269966125
,A cat is perched on the top of a tilet saet in the bathroom.: 0.8814106583595276
,A gcat is perched on the top of a toilet seat in the bathorom.: 0.881373941898346
,A Xat is perched on the top of a toilet seat In the bathroom.: 0.881353497505188
,A cat is perched on the top ff a toilte seat in the bathroom.: 0.8813472390174866
,A cat is perched on the top of a toilet sea in the bathrpom.: 0.8813377022743225
,A cat i perched on the top of a tTilet seat in the bathroom.: 0.8813374638557434
,A cat is perchyd on the tpo of a toilet seat in the bathroom.: 0.8813102841377258
,A qcat is perched on the top of a toilet seat icn the bathroom.: 0.8812772035598755
,A cat is perched on the top of a toiet seqt in the bathroom.: 0.8812203407287598
,A cat is perched on the top of a toilet seat n tlhe bathroom.: 0.881178617477417
,A cat is perched on the top of a toijet seat ij the bathroom.: 0.8811782598495483
,A cat is perched pon the top oH a toilet seat in the bathroom.: 0.8811180591583252
,A cat is perched on the top of a toulet sea in the bathroom.: 0.8811128735542297
,A cat is perhced on the top of a toilet sean in the bathroom.: 0.8811113238334656
,A lcat ie perched on the top of a toilet seat in the bathroom.: 0.8810763359069824
,A cat is perched on the top of a toiet sleat in the bathroom.: 0.881026566028595
