Column 1,Column 2
A slice of pizza sitting on a plate next to the rest of the pinza.: 0.8990492820739746,A slico of pizza sittnig on a palte next to the rest of the pizza.: 0.8925420641899109
A slice of pizza sitting on a plate next to the rest of the Rizza.: 0.899009644985199,A slice of pizza sittVing on a plae anext to the rest of the pizza.: 0.892534613609314
A slice of pizza sitting on a plate next to the rest of the rizza.: 0.899009644985199,A alice of pizza sitting on a plate next to the rest kf tue pizza.: 0.8925334811210632
A slice of pizWa sitting on a plate next to the rest of the pizza.: 0.8989463448524475,A slide of pizza sitting on a plate nxt to tje rest of the pizza.: 0.892531156539917
A slice of pizwa sitting on a plate next to the rest of the pizza.: 0.8989463448524475,A lsice of pizza sitting on a plate next Do the rest of thu pizza.: 0.8925278186798096
A slice of piHza sitting on a plate next to the rest of the pizza.: 0.8984524011611938,A slice of pizza siting on a plate next tl te rest of the pizza.: 0.8925274014472961
A slice of pihza sitting on a plate next to the rest of the pizza.: 0.8984524011611938,A slice kf pizza sitting on a plLte next to the rest ot the pizza.: 0.8925273418426514
A slice of pizza sitting on a plate next to the rest of the piLza.: 0.8983826637268066,A slice of Epizza siting on a plate next tb the rest of the pizza.: 0.8925161957740784
A slice of pizza sitting on a plate next to the rest of the pilza.: 0.8983826637268066,A slice Rf pizza sitting on a plate next ro the rset of the pizza.: 0.8925154209136963
A slice of piSza sitting on a plate next to the rest of the pizza.: 0.898091197013855,A slice of pizza sitting on a plate next to hhe rest og the pMzza.: 0.892490029335022
A slice of pisza sitting on a plate next to the rest of the pizza.: 0.898091197013855,A slice of pizza sittinv on a plate next tk thW rest of the pizza.: 0.8924895524978638
A slice of Zizza sitting on a plate next to the rest of the pizza.: 0.8980463743209839,A slicZ of pizza sitting kn a plate next to the rest oUf the pizza.: 0.8924670815467834
A slice of zizza sitting on a plate next to the rest of the pizza.: 0.8980463743209839,A vlice of pizza sitting on a plqte next to the iest of the pizza.: 0.8924666047096252
A slice of pizza sitting on a plate next to tLhe rest of the pizza.: 0.8974881172180176,A slice oe pizza sitting pn a plate next tp the rest of the pizza.: 0.8924573063850403
A slice of pizza sitting on a plate next to tlhe rest of the pizza.: 0.8974881172180176,A slice of pizza siting on a plate next to mhe rest oif the pizza.: 0.8924328088760376
A slice of pOzza sitting on a plate next to the rest of the pizza.: 0.8973392844200134,A slice o pizza sitting von a plate nett to the rest of the pizza.: 0.8924196362495422
A slice of pozza sitting on a plate next to the rest of the pizza.: 0.8973392844200134,A Eslice of pizza sittnig on a plate next to the rest ov the pizza.: 0.8924128413200378
A slice of piQza sitting on a plate next to the rest of the pizza.: 0.8972727656364441,A slice of pizza sitting Sn a plate next to the rest fo the piza.: 0.8924126625061035
A slice of piqza sitting on a plate next to the rest of the pizza.: 0.8972727656364441,A slice ov pizza sitting on a plae next to the res of the pizza.: 0.8924005031585693
A slice of pizHa sitting on a plate next to the rest of the pizza.: 0.8969408273696899,A slice fo pizza sitting on a plate jext ot the rest of the pizza.: 0.8923918008804321
A slice of pizha sitting on a plate next to the rest of the pizza.: 0.8969408273696899,A slice of pizzx sitting om a Dplate next to the rest of the pizza.: 0.892385721206665
A slice of pizza sitting on a plaGe next to the rest of the pizza.: 0.8968855738639832,A zlice of pizza sitting on a platne mnext to the rest of the pizza.: 0.8923853039741516
A slice of pizza sitting on a plage next to the rest of the pizza.: 0.8968855738639832,A slice ov pizza sitting on a pbate next t the rest of the pizza.: 0.8923791646957397
A slice of pizLa sitting on a plate next to the rest of the pizza.: 0.8967710137367249,A skice of pizza istting on a plae next to the rest of the pizza.: 0.892363429069519
A slice of pizla sitting on a plate next to the rest of the pizza.: 0.8967710137367249,A slice of pizza sitting on a plate next o the rzest of the oizza.: 0.8923501372337341
A slice of piXza sitting on a plate next to the rest of the pizza.: 0.8966204524040222,A slice of oizza sittnig on a plate next to the rest of hte pizza.: 0.8923434019088745
A slice of pixza sitting on a plate next to the rest of the pizza.: 0.8966204524040222,A slice oc pizza sitting on a plate next ot the rest of the pizzaa.: 0.8923052549362183
A slice of pizzIa sitting on a plate next to the rest of the pizza.: 0.8965591788291931,A slice of pizAa sitting on a plate next to tje rest of teh pizza.: 0.892287015914917
A slice of pizzia sitting on a plate next to the rest of the pizza.: 0.8965591788291931,A slice Oof pizza stiting oj a plate next to the rest of the pizza.: 0.8922805786132812
A slice of pizEza sitting on a plate next to the rest of the pizza.: 0.8962880373001099,A slice of pizza sitting on a plae next to thw rst of the pizza.: 0.892262876033783
A slice of pizeza sitting on a plate next to the rest of the pizza.: 0.8962880373001099,A lice of pizza sitting on a plate neuxt to thr rest of the pizza.: 0.8922497034072876
A slice of pWizza sitting on a plate next to the rest of the pizza.: 0.896144449710846,A slice of pizza sitting on a plate next kto the erst of hte pizza.: 0.892249584197998
A slice of pwizza sitting on a plate next to the rest of the pizza.: 0.896144449710846,A sice of pizza sitting on a plate next to the resq of thl pizza.: 0.8922359943389893
A slice of pGzza sitting on a plate next to the rest of the pizza.: 0.8959103226661682,A slice of pizza sitting on a plate next to the erst od the lizza.: 0.8922325372695923
A slice of pgzza sitting on a plate next to the rest of the pizza.: 0.8959103226661682,A slice hf pizza sitting on a plate next to the rest oif Fhe pizza.: 0.892229437828064
A slice of pDzza sitting on a plate next to the rest of the pizza.: 0.8958390355110168,A sliec of pizza sitting on a plate next Mo the rest of the pizaz.: 0.8922126889228821
A slice of pdzza sitting on a plate next to the rest of the pizza.: 0.8958390355110168,A slkce of pizza sitting on a plate next to hte rest hof the pizza.: 0.8922123908996582
A slice Dof pizza sitting on a plate next to the rest of the pizza.: 0.8957640528678894,A slice f pizza sitting Yn a plate nsxt to the rest of the pizza.: 0.8921863436698914
A slice dof pizza sitting on a plate next to the rest of the pizza.: 0.8957640528678894,A slice of pizza sitting on a plate next to Ahe rest oc tue pizza.: 0.8921786546707153
A slice of piSzza sitting on a plate next to the rest of the pizza.: 0.8949334621429443,A slice o pizza sitting on a plate next ho the rest of the lizza.: 0.8921506404876709
A slice of piszza sitting on a plate next to the rest of the pizza.: 0.8949334621429443,A slice xf pizza sitting on a plate next to the rest of thy pziza.: 0.8921278119087219
A slice of pizDa sitting on a plate next to the rest of the pizza.: 0.894056499004364,A slice of pizza sitting on a plzte next t the rest o the pizza.: 0.8921198844909668
A slice of pizda sitting on a plate next to the rest of the pizza.: 0.894056499004364,A slice pof kpizza sitting on a plste next to the rest of the pizza.: 0.8921108841896057
A slice of pizzV sitting on a plate next to the rest of the pizza.: 0.8939141035079956,A slice of pizza sitting o a late next to the rest f the pizza.: 0.8921101689338684
A slice of pizzv sitting on a plate next to the rest of the pizza.: 0.8939141035079956,A slice of pizza sitting on a pflate next fo the rest oe the pizza.: 0.8921043276786804
A slice of pVizza sitting on a plate next to the rest of the pizza.: 0.8936216831207275,A slice fo piPzza sitting on a plate next to the rets of the pizza.: 0.8920908570289612
A slice of pvizza sitting on a plate next to the rest of the pizza.: 0.8936216831207275,A slice of pizza sitting on a plats nOxt to the rest pf the pizza.: 0.8920850157737732
A slice of pizFa sitting on a plate next to the rest of the pizza.: 0.8933746814727783,A slice Wof pKzza sitting on a plate next to Zthe rest of the pizza.: 0.8920784592628479
A slice of pizfa sitting on a plate next to the rest of the pizza.: 0.8933746814727783,A slice of pizza sitying on a plate next to teh rest of the pizz.: 0.8920710682868958
A slice of pizOza sitting on a plate next to the rest of the pizza.: 0.8932023644447327,A slice of pizza sitting no a plate next to the rset o the pizza.: 0.8920617699623108
A slice of pizoza sitting on a plate next to the rest of the pizza.: 0.8932023644447327,A slice of pizza sitting Pn a plate next t the cest of the pizza.: 0.8920563459396362
A slice of piKzza sitting on a plate next to the rest of the pizza.: 0.8929494619369507,A slice of pizza sititng on a plate next Mto txe rest of the pizza.: 0.8920446038246155
A slice of pikzza sitting on a plate next to the rest of the pizza.: 0.8929494619369507,A slice fo pizza sitging on a plate next to the rest of ihe pizza.: 0.8920422196388245
A slice of pizza sitting on a platY next to the rest of the pizza.: 0.8929044604301453,A xlice of pizza sitting Ion a plate naxt to the rest of the pizza.: 0.8920319080352783
A slice of pizza sitting on a platy next to the rest of the pizza.: 0.8929044604301453,A slicw of pizza sitting pn a plate next ot the rest of the pizza.: 0.8920185565948486
A slice of pAzza sitting on a plate next to the rest of the pizza.: 0.892816424369812,A slice of pizza sitting on a plate next to the rest vf tue puzza.: 0.89201819896698
A slice of pazza sitting on a plate next to the rest of the pizza.: 0.892816424369812,A slice of pizza sitting oi a plate next to the ret of tue pizza.: 0.8920114040374756
A slice of pQizza sitting on a plate next to the rest of the pizza.: 0.892253577709198,A slice ov pizza sitting on a plzte next to the rTst of the pizza.: 0.8920112252235413
A slice of pqizza sitting on a plate next to the rest of the pizza.: 0.892253577709198,A slice of pizza sihting pn a plate Kext to the rest of the pizza.: 0.891985297203064
A slice of pizza sitting on a plate next to thG rest of the pizza.: 0.8919335007667542,A slice of pizza sitting on a plate nzext txo the rest of thK pizza.: 0.8919811844825745
A slice of pizza sitting on a plate next to thg rest of the pizza.: 0.8919335007667542,A slUice of pizza sitting on a plate nxt to the rest od the pizza.: 0.8919711112976074
A slice of pWzza sitting on a plate next to the rest of the pizza.: 0.891858696937561,A slice of pizza siktting om a plte next to the rest of the pizza.: 0.8919687867164612
A slice of pwzza sitting on a plate next to the rest of the pizza.: 0.891858696937561,A slice of pizza sitting on a plate next to the rest f th piRza.: 0.8919620513916016
A slice of pizQa sitting on a plate next to the rest of the pizza.: 0.8912708759307861,A slife of pizza sitting on a plate next to the rest oof whe pizza.: 0.8919598460197449
A slice of pizqa sitting on a plate next to the rest of the pizza.: 0.8912708759307861,A slice of pizza siPtting on a plate next to the rPest of the pizaa.: 0.8919559717178345
A slice of pXizza sitting on a plate next to the rest of the pizza.: 0.8907104134559631,A slice f pizza sitting on a pElate next to the rest of the plzza.: 0.8919496536254883
A slice of pxizza sitting on a plate next to the rest of the pizza.: 0.8907104134559631,A slie of pizza sitting on a plate next to the rst of tme pizza.: 0.8919435739517212
A slice of pizVa sitting on a plate next to the rest of the pizza.: 0.8906633853912354,A slice of pizza sitting on a olate next ho thm rest of the pizza.: 0.8919392824172974
A slice of pizva sitting on a plate next to the rest of the pizza.: 0.8906633853912354,A slich of pizza sitting o a plate next to ths rest of the pizza.: 0.8919391632080078
A slice of pizBa sitting on a plate next to the rest of the pizza.: 0.8903056383132935,A slice of pizza sitting on a plate ext zto the rest pf the pizza.: 0.8919298648834229
A slice of pizba sitting on a plate next to the rest of the pizza.: 0.8903056383132935,A slice of pizza sitting on a plate nexB to the rest hf the pizNa.: 0.891910195350647
A slice of pJizza sitting on a plate next to the rest of the pizza.: 0.8902732729911804,A sliZe ot pizzq sitting on a plate next to the rest of the pizza.: 0.8919082880020142
A slice of pjizza sitting on a plate next to the rest of the pizza.: 0.8902732729911804,A slice of pizza sitting on a plate next vto he rFst of the pizza.: 0.8918941617012024
