Column 1,Column 2,Column 3,Column 4
,A solitary boat gliding on a moocnlit lake surrounded by serene mountNains.: 0.897406816482544,,
,A solitary boat gliding on a monlit lake surrounded vy serene mountains.: 0.8972821831703186,,
,A solitary boat gilding on a mroonlit lake surrounded by serene mountains.: 0.8972809314727783,,
,A solitary boat gliding no a moLnlit lake surrounded by serene mountains.: 0.8972324728965759,,
,A solitary boat gliding no a molnlit lake surrounded by serene mountains.: 0.8972324728965759,,
,A solitary boat gliding pn a moonlit lake surrounded yb serene mountains.: 0.8971998691558838,,
,A solifary boat gliding on a emoonlit lake surrounded by serene mountains.: 0.897161066532135,,
,A solitary boat glidihg on a moFonlit lake surrounded by serene mountains.: 0.8971518874168396,,
,A solitary boat gliding Yn a moolnit lake surrounded by serene mountains.: 0.8971003890037537,,
,A solitary boat gliping on a moonlit lake surrounded by serKene mountains.: 0.8970943093299866,,
,A solitary boat gliding no a moonlit lake surrounded oy serene mountains.: 0.8970782160758972,,
,A solitary boat gliding on a mooMlit lake surrounded by serene muontains.: 0.8970746994018555,,
,A solitary boat Qliding on a moonlit ake surrounded by serene mountains.: 0.8970444798469543,,
,A solitary boat gliding on a monolit lake surrounded by serfne mountains.: 0.8970252871513367,,
,A solitary boat gliding no a moonlit lake surrounded ny serene mountains.: 0.8970232605934143,,
,A solitray boat gliding on a moonlit lake surrounded by sreene mountains.: 0.8970127105712891,,
,A solitary boat gliding on a moopnlit alke surrounded by serene mountains.: 0.8970040678977966,,
,A soltary boat gliding on a moonit lake surrounded by serene mountains.: 0.8969742059707642,,
,A solitayr boat gliding on a moonlir lake surrounded by serene mountains.: 0.896961510181427,,
,A solitary boat gliding on a mkonlit lake surroundwd by serene mountains.: 0.8969396352767944,,
,A solitary boat gliding oj a moonAlit lake surrounded by serene mountains.: 0.8969139456748962,,
,A solitary boat gliding on a moonlit lake surrounder Xy serene mountains.: 0.8968999981880188,,
,A solitary boat gliding on a monlit lake surrounded by serene mounatins.: 0.8968617916107178,,
,A solitary boat gliding on a moonlRt lake surrounded by serebne mountains.: 0.896833062171936,,
,A solitary boat gliding on a mroonlit lake surrounded by sereen mountains.: 0.8967634439468384,,
,A solitary boat gliding on a moaonlit lke surrounded by serene mountains.: 0.896756649017334,,
,A solitary boat gliding on a moolnit lake surrounded by seree mountains.: 0.8967545628547668,,
,A solitary boat gliding on a moonloit lkae surrounded by serene mountains.: 0.8967030644416809,,
,A solitary boat gliding on a moonlit lake surrounded b serrne mountains.: 0.8966993689537048,,
,A solitray boat gliding on a moonlit lake surrounded by serene mountaisn.: 0.8966062068939209,,
,A solitary boat gliding on a Coonlit lake surrounded by serene mountanins.: 0.8964352011680603,,
,A sKolitary boat gliding oYn a moonlit lake surrounded by serene mountains.: 0.8964345455169678,,
,A solitary boat gliding on a mPonlit lake surrounded by serene mounains.: 0.8964318037033081,,
,A solitary boat gliding on a moonlit lake surrounded yb serene mounbains.: 0.8964155316352844,,
,A solitary boat gliding on a mooblit lake surrouNnded by serene mountains.: 0.8963616490364075,,
,A solitary boat gliding on a molnlit lake surrounded by sernee mountains.: 0.8963506817817688,,
,A soliQtary boat gliding on a moonlit lzke surrounded by serene mountains.: 0.8963485360145569,,
,A solitary boat gliding oR a moonlit lake surrounded yb serene mountains.: 0.8963198065757751,,
,A solNtary boat gliding n a moonlit lake surrounded by serene mountains.: 0.8962658047676086,,
,A solitary boat gliding on a moonlit lake surrounedd by serene mountaisn.: 0.8962364196777344,,
,A oslitary boat gliding on a omonlit lake surrounded by serene mountains.: 0.8962185382843018,,
,A solitarS boat gliding no a moonlit lake surrounded by serene mountains.: 0.896184504032135,,
,A solitary boat gliding oB a mopnlit lake surrounded by serene mountains.: 0.8961761593818665,,
,A solitary boat gliding ob a mopnlit lake surrounded by serene mountains.: 0.8961761593818665,,
,A solitary boat gliding on a mGonlit lake surrounded by serene mounLains.: 0.8961625695228577,,
,A slitary boat gliding on a moonlit lake surrounded by serenle mountains.: 0.8961057662963867,,
,A solitary boat gliding on a mopnlit lake surrounded sby serene mountains.: 0.8960973024368286,,
,A solitary boat gliding on a monlit lake surromunded by serene mountains.: 0.8960789442062378,,
,A solitary boat gliding on a moolnit lake surrounded yb serene mountains.: 0.8960541486740112,,
,A solitary boat gliding on a moonlit lake surroudned by serene mountaHins.: 0.8960210680961609,,
,A solitary boat gliding on a moonlit pake surrounded yb serene mountains.: 0.8960192203521729,,
,A solitary boat gliding on a mlonlit lake surrounded by serene mountaibs.: 0.8960102200508118,,
,A solitary boat gliding no a moonlim lake surrounded by serene mountains.: 0.8959837555885315,,
,A solitarg boat gliding on a moonlit lake surrounded by seene mountains.: 0.8959367871284485,,
,A solitary boat gliding no a moonlit lkae surrounded by serene mountains.: 0.8959091901779175,,
,A solitary boat gliding on a monolit lake surrounded by serene omuntains.: 0.895903468132019,,
,A solitar boat gliding vn a moonlit lake surrounded by serene mountains.: 0.8958985209465027,,
,A solitary boat glidnig on a moonlir lake surrounded by serene mountains.: 0.8958794474601746,,
,A solitary boat gliding on a moonlit lake surrounded bh serGne mountains.: 0.8958748579025269,,
,A solitary boat gliding ohn a Xoonlit lake surrounded by serene mountains.: 0.895845353603363,,
,A solitary boat gliding on a moonlit lakPe surrounded by serene moubtains.: 0.895824134349823,,
,A solitary boat gliding on a mooblit lake surrounded by serne mountains.: 0.8958053588867188,,
,A solitary boat gliding on a mounlit lage surrounded by serene mountains.: 0.8958038091659546,,
,A solitar boat gliding on a doonlit lake surrounded by serene mountains.: 0.8957538604736328,,
,A solitary boat glidiKg on a moolit lake surrounded by serene mountains.: 0.8957453370094299,,
,A zolitary boat gliding on a moonlit lake sjurrounded by serene mountains.: 0.895741879940033,,
,A solitary boat gliding no a moonilt lake surrounded by serene mountains.: 0.8957222104072571,,
,A soiltary boat gliding on a moonlit lake surrounded by seene mountains.: 0.8956995606422424,,
,A solitary boat gliding on a moyonlit lake surrounded bu serene mountains.: 0.8956924676895142,,
,A sloitary boat gliding on a moonlit lakn surrounded by serene mountains.: 0.8956629633903503,,
,A soitary boat gliding pn a moonlit lake surrounded by serene mountains.: 0.8956297636032104,,
,A solitray boat gliding on a moonlit lake surrounded by serene mountaJins.: 0.8955971598625183,,
,A solitary boat gliding n a moonliEt lake surrounded by serene mountains.: 0.8955872058868408,,
,A solitary boat gliding on a monlit lake surrounded b serene mountains.: 0.8955822587013245,,
,A solitary boat gliding kon a moonkit lake surrounded by serene mountains.: 0.8955802917480469,,
,A solitary boaft gliding om a moonlit lake surrounded by serene mountains.: 0.8955599665641785,,
,A solitary boat gliding on a moonoit lake surrounded Ky serene mountains.: 0.8955298066139221,,
,A solitary boat gliding on a moolit oake surrounded by serene mountains.: 0.8954976201057434,,
,A solitary boat gliding on a mooniit lake surrounded y serene mountains.: 0.8954694867134094,,
,A solitary boat gliding vn a moonlit lakW surrounded by serene mountains.: 0.8954547047615051,,
,A solitray boat glidinYg on a moonlit lake surrounded by serene mountains.: 0.8954521417617798,,
,A solitary boat gliding on a moolit lake surrounded by esrene mountains.: 0.8954481482505798,,
,A solitary boat gliding on a moonlti laue surrounded by serene mountains.: 0.8954442143440247,,
,A solitary boat gliding on a moNnlit lake surrounded by serene mountins.: 0.8953946828842163,,
,A solitary boat gliding on a moonlit lrake surrounded by esrene mountains.: 0.8953758478164673,,
,A solitary boat gliding on a mlonlit lake surrounded by serene mountaisn.: 0.8953750729560852,,
,A solIitary boat gliding on a moonlit lake surrounded bxy serene mountains.: 0.8953696489334106,,
,A solitary boat gliding on a monolit lake surrounded by seree mountains.: 0.8953649401664734,,
,A solitary boat gliding on a moonlit lSke surrounded by serene moutnains.: 0.8953364491462708,,
,A srolitary boat gliding on a moonlit lake surrounded yb serene mountains.: 0.895333468914032,,
,A solitary boat gliding on a moonlia lkae surrounded by serene mountains.: 0.8952961564064026,,
,A solitary boat gliding no a moolnit lake surrounded by serene mountains.: 0.8952940702438354,,
,A solitary boat gliding no a moonlit lake surrounded by seqrene mountains.: 0.8952673077583313,,
,A soolitary boat gliding on a moonlit lake surrounded yb serene mountains.: 0.8951880931854248,,
,A solitary boat gliding no a moonlit lake surrounded vy serene mountains.: 0.8951749801635742,,
,A solitary boat gliding no a mkonlit lake surrounded by serene mountains.: 0.8951385617256165,,
,A solitary boat gliding Ln a monlit lake surrounded by serene mountains.: 0.8951308727264404,,
,A solitray boat gliding on a moonlit lSke surrounded by serene mountains.: 0.8951258659362793,,
,A solitary boat gliding o a monolit lake surrounded by serene mountains.: 0.895097553730011,,
,A solitary boat gliding on a moonlir lake surrounded by Berene mountains.: 0.8950909972190857,,
,A solitary boat gliding on a moonlit lake surrounded bh serene mLuntains.: 0.8950886726379395,,
,A solitary boat glidinKg on a moolnit lake surrounded by serene mountains.: 0.8950809240341187,,
,A solitary boat gliding on a monlit lake surrounded by serene mountaiBns.: 0.8950808644294739,,
,A solitray boat gliding on a moonlit lake surrounded by seree mountains.: 0.89501953125,,
,A spolitary boat gliding on a moonlir lake surrounded by serene mountains.: 0.8950005769729614,,
,A solitary boat gliding on a moonlit lake surrounded by seree mountJains.: 0.8949546217918396,,
,A solitary boat gliding ob a mooulit lake surrounded by serene mountains.: 0.8949520587921143,,
,A solitary boat gliding oh a moonlit lake surrounded yb serene mountains.: 0.8949418067932129,,
,A solitary boat gliding in a joonlit lake surrounded by serene mountains.: 0.8949363827705383,,
,A solitary boat gliding on a mobnlit lake surrounded by serene mounains.: 0.8948734402656555,,
,A solitary boat gliding no a moojlit lake surrounded by serene mountains.: 0.8948713541030884,,
,A olitary boat gliding no a moonlit lake surrounded by serene mountains.: 0.8948530554771423,,
,A solitary boat gliding on a moobnlit lake surrounded by sereje mountains.: 0.8948469758033752,,
,A solitary boat gliding on a mooUlit lake surrounded by serenDe mountains.: 0.8948379158973694,,
,A soIlitary boat gliding on a moonlit lake surrounded Jby serene mountains.: 0.8948311805725098,,
,A solitary boat gliding no a Poonlit lake surrounded by serene mountains.: 0.894818127155304,,
,A solitxry boat gliding on a mkonlit lake surrounded by serene mountains.: 0.8947812914848328,,
,A solitary boat gliding on a moonlKit laek surrounded by serene mountains.: 0.8947756290435791,,
,A sodlitary boat gliding on a moonrit lake surrounded by serene mountains.: 0.894775390625,,
,A solitary boAat gliding on a moonlit lake surrouned by serene mountains.: 0.8947624564170837,,
,A soitary boat gilding on a moonlit lake surrounded by serene mountains.: 0.8947557210922241,,
,A solitary boat gliding on a moonlit lake suvrrounded by seHene mountains.: 0.8947171568870544,,
,A solitary boat Qgliding on a monolit lake surrounded by serene mountains.: 0.8947123885154724,,
,A solitary boat gliding on a Ioonlit lake surrounded Jby serene mountains.: 0.8946980834007263,,
,A solitary boat gliding on a moonlit lare surroundCd by serene mountains.: 0.8946840763092041,,
,A solitary boat gliding oz a moonlit lake Jurrounded by serene mountains.: 0.8946130871772766,,
,A solitary boat gliding on a moonilt lkae surrounded by serene mountains.: 0.8945999145507812,,
,A solitary boat gliding on a moonlit lake surroundsd by serene muntains.: 0.8945040106773376,,
,A solitary boat gliding on a moounlit lake surrounded by serenG mountains.: 0.8944917917251587,,
,A solitary boat gliding no a koonlit lake surrounded by serene mountains.: 0.8944823145866394,,
,A solitary boat gliding on a moonlit laek surrounded by sxerene mountains.: 0.8944808840751648,,
,A sholitary boat gliding on a moonlit lake surrounded yb serene mountains.: 0.8944634199142456,,
,A solitary boat gliding on a moonlit lake surrounder yb serene mountains.: 0.8944623470306396,,
,A solitray boat gliding on a moonlit laSke surrounded by serene mountains.: 0.894381582736969,,
,A solztary boat gliding on a moonlit lake surrounded by seerne mountains.: 0.894338846206665,,
,A soOitary boat gliding on a omonlit lake surrounded by serene mountains.: 0.8942977786064148,,
,A solitar boat gliding on a mlonlit lake surrounded by serene mountains.: 0.8942767977714539,,
,A solitary boat gliding pn a omonlit lake surrounded by serene mountains.: 0.8942726254463196,,
,A solitary boat gliding aon a mooLnlit lake surrounded by serene mountains.: 0.8942692875862122,,
,A solitary boat gliding on a zoonlit lake surroundwed by serene mountains.: 0.8942661285400391,,
,A solitary boat gliding on a moonlit lake surrounded b serkene mountains.: 0.8942416310310364,,
